id:ID	labels:label	type	flags:string[]	lineno:int	code	childnum:int	funcid:int	classname	namespace	endlineno:int	name	doccomment
509	AST	NULL		60	"any"	0	502					
510	AST	string		60	"request"	1	502			60		
511	AST	NULL		60	"any"	2	502					
512	AST	AST_STMT_LIST		60		3	502			88		
513	AST	AST_ASSIGN		61	"fn = chrome.runtime.sendNativeMessage"	0	502			61		
514	AST	AST_VAR	JS_DECL_VAR	61		0	502			61		
515	AST	string		61	"fn"	0	502			61	fn	
516	AST	AST_PROP		61	"chrome.runtime.sendNativeMessage"	1	502			61		
517	AST	AST_PROP		61	"chrome.runtime"	0	502			61		
518	AST	AST_VAR		61		0	502			61		
519	AST	string		61	"chrome"	0	502			61	chrome	
520	AST	string		61	"runtime"	1	502			61		
521	AST	string		61	"sendNativeMessage"	1	502			61		
522	AST	AST_RETURN		62	"return fn(config.csw.nativemessagingHostName, request).then(function (response) {            if (!response) {                response = {                    Service: request.Service,                    failureInfo: 'Unknown error',                    error: \"Unknown error while calling \\\"\" + request.Service + \"\\\"\",                    ReturnValue: \"\",                    RequestID: \"\"                };            }            else if (response.ErrorCode) {                if (!response.failureInfo) {                    response.failureInfo = response.ErrorCode;                }                response.error = response.failureInfo;            }            return response;        }).catch(function (err) {            return {                Service: request.Service,                failureInfo: 'Unknown error',                error: err.toString(),                ReturnValue: \"\",                RequestID: \"\"            };        });"	1	502			87		
523	AST	AST_METHOD_CALL		62		0	502			87		
524	AST	AST_METHOD_CALL		62		0	502			79		
525	AST	AST_CALL		62	"fn(config.csw.nativemessagingHostName, request)"	0	502			62		
526	AST	AST_NAME	NAME_NOT_FQ	62		0	502			62		
527	AST	string		62	"fn"	0	502			62		
528	AST	AST_ARG_LIST		62	"(config.csw.nativemessagingHostName, request)"	1	502			62		
529	AST	AST_PROP		62	"config.csw.nativemessagingHostName"	0	502			62		
530	AST	AST_PROP		62	"config.csw"	0	502			62		
531	AST	AST_VAR		62		0	502			62		
532	AST	string		62	"config"	0	502			62	config	
533	AST	string		62	"csw"	1	502			62		
534	AST	string		62	"nativemessagingHostName"	1	502			62		
535	AST	AST_VAR		62		1	502			62		
536	AST	string		62	"request"	0	502			62	request	
537	AST	string		62	"then"	1	502			62		
538	AST	AST_ARG_LIST		62		2	502			79		
539	AST	AST_CLOSURE		62		0	502			79		
540	Artificial	CFG_FUNC_ENTRY					539					
541	Artificial	CFG_FUNC_EXIT					539					
542	AST	string		62	"{closure}"	0	539					
543	AST	NULL		62		1	539					
544	AST	AST_PARAM_LIST		62	"response"	2	539			79		
545	AST	AST_PARAM		62	"response"	0	539					
546	AST	NULL		62	"any"	0	539					
547	AST	string		62	"response"	1	539			62		
548	AST	NULL		62	"any"	2	539					
549	AST	NULL		62		3	539					
550	AST	AST_STMT_LIST		62		4	539			79		
551	AST	AST_IF		63		0	539			77		
552	AST	AST_IF_ELEM		63		0	539			77		
553	AST	AST_UNARY_OP	UNARY_BOOL_NOT	63	"!response"	0	539			63		
554	AST	AST_VAR		63		0	539			63		
555	AST	string		63	"response"	0	539			63	response	
556	AST	AST_STMT_LIST		63		1	539			71		
557	AST	AST_ASSIGN		64	"response = {                    Service: request.Service,                    failureInfo: 'Unknown error',                    error: \"Unknown error while calling \\\"\" + request.Service + \"\\\"\",                    ReturnValue: \"\",                    RequestID: \"\"                }"	0	539			70		
558	AST	AST_VAR		64		0	539			64		
559	AST	string		64	"response"	0	539			64	response	
560	AST	AST_ARRAY	JS_OBJECT	64		1	539			70		
561	AST	AST_ARRAY_ELEM		65		0	539			65		
562	AST	AST_PROP		65	"request.Service"	0	539			65		
563	AST	AST_VAR		65		0	539			65		
564	AST	string		65	"request"	0	539			65	request	
565	AST	string		65	"Service"	1	539			65		
566	AST	string		65	"Service"	1	539			65		
567	AST	AST_ARRAY_ELEM		66		1	539			66		
568	AST	string		66	"Unknown error"	0	539			66		
569	AST	string		66	"failureInfo"	1	539			66		
570	AST	AST_ARRAY_ELEM		67		2	539			67		
571	AST	AST_BINARY_OP	BINARY_ADD	67	"\"Unknown error while calling \\\"\" + request.Service + \"\\\"\""	0	539			67		
572	AST	AST_BINARY_OP	BINARY_ADD	67	"\"Unknown error while calling \\\"\" + request.Service"	0	539			67		
573	AST	string		67	"Unknown error while calling \\\""	0	539			67		
574	AST	AST_PROP		67	"request.Service"	1	539			67		
575	AST	AST_VAR		67		0	539			67		
576	AST	string		67	"request"	0	539			67	request	
577	AST	string		67	"Service"	1	539			67		
578	AST	string		67	"\\\""	1	539			67		
579	AST	string		67	"error"	1	539			67		
580	AST	AST_ARRAY_ELEM		68		3	539			68		
581	AST	string		68		0	539			68		
582	AST	string		68	"ReturnValue"	1	539			68		
583	AST	AST_ARRAY_ELEM		69		4	539			69		
584	AST	string		69		0	539			69		
585	AST	string		69	"RequestID"	1	539			69		
586	AST	AST_IF_ELEM		63		1	539			77		
587	AST	NULL		63		0	539					
588	AST	AST_STMT_LIST		72		1	539			77		
589	AST	AST_IF		72		0	539			77		
590	AST	AST_IF_ELEM		72		0	539			77		
591	AST	AST_PROP		72	"response.ErrorCode"	0	539			72		
592	AST	AST_VAR		72		0	539			72		
593	AST	string		72	"response"	0	539			72	response	
594	AST	string		72	"ErrorCode"	1	539			72		
595	AST	AST_STMT_LIST		72		1	539			77		
596	AST	AST_IF		73		0	539			75		
597	AST	AST_IF_ELEM		73		0	539			75		
598	AST	AST_UNARY_OP	UNARY_BOOL_NOT	73	"!response.failureInfo"	0	539			73		
599	AST	AST_PROP		73	"response.failureInfo"	0	539			73		
600	AST	AST_VAR		73		0	539			73		
601	AST	string		73	"response"	0	539			73	response	
602	AST	string		73	"failureInfo"	1	539			73		
603	AST	AST_STMT_LIST		73		1	539			75		
604	AST	AST_ASSIGN		74	"response.failureInfo = response.ErrorCode"	0	539			74		
605	AST	AST_PROP		74	"response.failureInfo"	0	539			74		
606	AST	AST_VAR		74		0	539			74		
607	AST	string		74	"response"	0	539			74	response	
608	AST	string		74	"failureInfo"	1	539			74		
609	AST	AST_PROP		74	"response.ErrorCode"	1	539			74		
610	AST	AST_VAR		74		0	539			74		
611	AST	string		74	"response"	0	539			74	response	
612	AST	string		74	"ErrorCode"	1	539			74		
613	AST	AST_ASSIGN		76	"response.error = response.failureInfo"	1	539			76		
614	AST	AST_PROP		76	"response.error"	0	539			76		
615	AST	AST_VAR		76		0	539			76		
616	AST	string		76	"response"	0	539			76	response	
617	AST	string		76	"error"	1	539			76		
618	AST	AST_PROP		76	"response.failureInfo"	1	539			76		
619	AST	AST_VAR		76		0	539			76		
620	AST	string		76	"response"	0	539			76	response	
621	AST	string		76	"failureInfo"	1	539			76		
622	AST	AST_RETURN		78	"return response;"	1	539			78		
623	AST	AST_VAR		78		0	539			78		
624	AST	string		78	"response"	0	539			78	response	
625	AST	NULL		62		5	539					
626	AST	NULL		62		6	539					
627	AST	string		79	"catch"	1	502			79		
628	AST	AST_ARG_LIST		62		2	502			87		
629	AST	AST_CLOSURE		79		0	502			87		
630	Artificial	CFG_FUNC_ENTRY					629					
631	Artificial	CFG_FUNC_EXIT					629					
632	AST	string		79	"{closure}"	0	629					
633	AST	NULL		79		1	629					
634	AST	AST_PARAM_LIST		79	"err"	2	629			87		
635	AST	AST_PARAM		79	"err"	0	629					
636	AST	NULL		79	"any"	0	629					
637	AST	string		79	"err"	1	629			79		
638	AST	NULL		79	"any"	2	629					
639	AST	NULL		79		3	629					
640	AST	AST_STMT_LIST		79		4	629			87		
641	AST	AST_RETURN		80	"return {                Service: request.Service,                failureInfo: 'Unknown error',                error: err.toString(),                ReturnValue: \"\",                RequestID: \"\"            };"	0	629			86		
642	AST	AST_ARRAY	JS_OBJECT	80		0	629			86		
643	AST	AST_ARRAY_ELEM		81		0	629			81		
644	AST	AST_PROP		81	"request.Service"	0	629			81		
645	AST	AST_VAR		81		0	629			81		
646	AST	string		81	"request"	0	629			81	request	
647	AST	string		81	"Service"	1	629			81		
648	AST	string		81	"Service"	1	629			81		
649	AST	AST_ARRAY_ELEM		82		1	629			82		
650	AST	string		82	"Unknown error"	0	629			82		
651	AST	string		82	"failureInfo"	1	629			82		
652	AST	AST_ARRAY_ELEM		83		2	629			83		
653	AST	AST_METHOD_CALL		83	"err.toString()"	0	629			83		
654	AST	AST_VAR		83		0	629			83		
655	AST	string		83	"err"	0	629			83	err	
656	AST	string		83	"toString"	1	629			83		
657	AST	AST_ARG_LIST		83	"()"	2	629			83		
658	AST	string		83	"error"	1	629			83		
659	AST	AST_ARRAY_ELEM		84		3	629			84		
660	AST	string		84		0	629			84		
661	AST	string		84	"ReturnValue"	1	629			84		
662	AST	AST_ARRAY_ELEM		85		4	629			85		
663	AST	string		85		0	629			85		
664	AST	string		85	"RequestID"	1	629			85		
665	AST	NULL		79		5	629					
666	AST	NULL		79		6	629					
667	AST	NULL		60		4	502					
668	AST	NULL		60		5	502					
669	AST	AST_FUNC_DECL		89	"handleCswResponse"	7	9			95		
670	Artificial	CFG_FUNC_ENTRY					669					
671	Artificial	CFG_FUNC_EXIT					669					
672	AST	string		89	"handleCswResponse"	0	669			89		
673	AST	NULL		89		1	669					
674	AST	AST_PARAM_LIST		89	"response, request, exe"	2	669			95		
675	AST	AST_PARAM		89	"response"	0	669					
676	AST	NULL		89	"any"	0	669					
677	AST	string		89	"response"	1	669			89		
678	AST	NULL		89	"any"	2	669					
679	AST	AST_PARAM		89	"request"	1	669					
680	AST	NULL		89	"any"	0	669					
681	AST	string		89	"request"	1	669			89		
682	AST	NULL		89	"any"	2	669					
683	AST	AST_PARAM		89	"exe"	2	669					
684	AST	NULL		89	"any"	0	669					
685	AST	string		89	"exe"	1	669			89		
686	AST	NULL		89	"any"	2	669					
687	AST	AST_STMT_LIST		89		3	669			95		
688	AST	AST_ASSIGN		90	"error"	0	669			90		
689	AST	AST_VAR	JS_DECL_VAR	90		0	669			90		
690	AST	string		90	"error"	0	669			90	error	
691	AST	AST_IF		91		1	669			93		
692	AST	AST_IF_ELEM		91		0	669			93		
693	AST	AST_PROP		91	"response.error"	0	669			91		
694	AST	AST_VAR		91		0	669			91		
695	AST	string		91	"response"	0	669			91	response	
696	AST	string		91	"error"	1	669			91		
697	AST	AST_STMT_LIST		91		1	669			93		
698	AST	AST_ASSIGN		92	"error = { message: response.error, installURL: exe.installURL }"	0	669			92		
699	AST	AST_VAR		92		0	669			92		
700	AST	string		92	"error"	0	669			92	error	
701	AST	AST_ARRAY	JS_OBJECT	92		1	669			92		
702	AST	AST_ARRAY_ELEM		92		0	669			92		
703	AST	AST_PROP		92	"response.error"	0	669			92		
704	AST	AST_VAR		92		0	669			92		
705	AST	string		92	"response"	0	669			92	response	
706	AST	string		92	"error"	1	669			92		
707	AST	string		92	"message"	1	669			92		
708	AST	AST_ARRAY_ELEM		92		1	669			92		
709	AST	AST_PROP		92	"exe.installURL"	0	669			92		
710	AST	AST_VAR		92		0	669			92		
711	AST	string		92	"exe"	0	669			92	exe	
712	AST	string		92	"installURL"	1	669			92		
713	AST	string		92	"installURL"	1	669			92		
714	AST	AST_RETURN		94	"return Promise.resolve({ data: response, error: error });"	2	669			94		
715	AST	AST_METHOD_CALL		94	"Promise.resolve({ data: response, error: error })"	0	669			94		
716	AST	AST_VAR		94		0	669			94		
717	AST	string		94	"Promise"	0	669			94	Promise	
718	AST	string		94	"resolve"	1	669			94		
719	AST	AST_ARG_LIST		94	"({ data: response, error: error })"	2	669			94		
720	AST	AST_ARRAY	JS_OBJECT	94		0	669			94		
721	AST	AST_ARRAY_ELEM		94		0	669			94		
722	AST	AST_VAR		94		0	669			94		
723	AST	string		94	"response"	0	669			94	response	
724	AST	string		94	"data"	1	669			94		
725	AST	AST_ARRAY_ELEM		94		1	669			94		
726	AST	AST_VAR		94		0	669			94		
727	AST	string		94	"error"	0	669			94	error	
728	AST	string		94	"error"	1	669			94		
729	AST	NULL		89		4	669					
730	AST	NULL		89		5	669					
731	AST	AST_ASSIGN		96	"features = {        management: {            disable: function () {                return new Promise(function (resolve, reject) {                    var initiatedEventData = {                        state: \"initiated\"                    };                    ask.apps.ul.fireCEDisableEvent(config.buildVars.unifiedLoggingUrl, initiatedEventData, config).then(function () {                        try {                            var result = chrome.management.setEnabled(chrome.runtime.id, false);                            if (result) {                                return result.catch(reject);                            }                        }                        catch (ex) {                            var exceptionEventData = {                                state: \"exception\",                                message: ex.message                            };                            ask.apps.ul.fireCEDisableEvent(config.buildVars.unifiedLoggingUrl, exceptionEventData, config);                          "	8	9			207		
732	AST	AST_VAR	JS_DECL_VAR	96		0	9			96		
733	AST	string		96	"features"	0	9			96	features	
734	AST	AST_ARRAY	JS_OBJECT	96		1	9			207		
735	AST	AST_ARRAY_ELEM		97		0	9			145		
736	AST	AST_ARRAY	JS_OBJECT	97		0	9			145		
737	AST	AST_ARRAY_ELEM		98		0	9			120		
738	AST	AST_CLOSURE		98		0	9			120		
739	Artificial	CFG_FUNC_ENTRY					738					
740	Artificial	CFG_FUNC_EXIT					738					
741	AST	string		98	"{closure}"	0	738					
742	AST	NULL		98		1	738					
743	AST	AST_PARAM_LIST		98		2	738			120		
744	AST	NULL		98		3	738					
745	AST	AST_STMT_LIST		98		4	738			120		
746	AST	AST_RETURN		99	"return new Promise(function (resolve, reject) {                    var initiatedEventData = {                        state: \"initiated\"                    };                    ask.apps.ul.fireCEDisableEvent(config.buildVars.unifiedLoggingUrl, initiatedEventData, config).then(function () {                        try {                            var result = chrome.management.setEnabled(chrome.runtime.id, false);                            if (result) {                                return result.catch(reject);                            }                        }                        catch (ex) {                            var exceptionEventData = {                                state: \"exception\",                                message: ex.message                            };                            ask.apps.ul.fireCEDisableEvent(config.buildVars.unifiedLoggingUrl, exceptionEventData, config);                            return reject(ex);                        }                    });               "	0	738			119		
747	AST	AST_NEW		99		0	738			119		
748	AST	AST_NAME	NAME_NOT_FQ	99		0	738			119		
749	AST	string		99	"Promise"	0	738			99		
750	AST	AST_ARG_LIST		99		1	738			119		
751	AST	AST_CLOSURE		99		0	738			119		
752	Artificial	CFG_FUNC_ENTRY					751					
753	Artificial	CFG_FUNC_EXIT					751					
754	AST	string		99	"{closure}"	0	751					
755	AST	NULL		99		1	751					
756	AST	AST_PARAM_LIST		99	"resolve, reject"	2	751			119		
757	AST	AST_PARAM		99	"resolve"	0	751					
758	AST	NULL		99	"any"	0	751					
759	AST	string		99	"resolve"	1	751			99		
760	AST	NULL		99	"any"	2	751					
761	AST	AST_PARAM		99	"reject"	1	751					
762	AST	NULL		99	"any"	0	751					
763	AST	string		99	"reject"	1	751			99		
764	AST	NULL		99	"any"	2	751					
765	AST	NULL		99		3	751					
766	AST	AST_STMT_LIST		99		4	751			119		
767	AST	AST_ASSIGN		100	"initiatedEventData = {                        state: \"initiated\"                    }"	0	751			102		
768	AST	AST_VAR	JS_DECL_VAR	100		0	751			100		
769	AST	string		100	"initiatedEventData"	0	751			100	initiatedEventData	
770	AST	AST_ARRAY	JS_OBJECT	100		1	751			102		
771	AST	AST_ARRAY_ELEM		101		0	751			101		
772	AST	string		101	"initiated"	0	751			101		
773	AST	string		101	"state"	1	751			101		
774	AST	AST_METHOD_CALL		103		1	751			118		
775	AST	AST_METHOD_CALL		103	"ask.apps.ul.fireCEDisableEvent(config.buildVars.unifiedLoggingUrl, initiatedEventData, config)"	0	751			103		
776	AST	AST_PROP		103	"ask.apps.ul"	0	751			103		
777	AST	AST_PROP		103	"ask.apps"	0	751			103		
778	AST	AST_VAR		103		0	751			103		
779	AST	string		103	"ask"	0	751			103	ask	
780	AST	string		103	"apps"	1	751			103		
781	AST	string		103	"ul"	1	751			103		
782	AST	string		103	"fireCEDisableEvent"	1	751			103		
783	AST	AST_ARG_LIST		103	"(config.buildVars.unifiedLoggingUrl, initiatedEventData, config)"	2	751			103		
784	AST	AST_PROP		103	"config.buildVars.unifiedLoggingUrl"	0	751			103		
785	AST	AST_PROP		103	"config.buildVars"	0	751			103		
786	AST	AST_VAR		103		0	751			103		
787	AST	string		103	"config"	0	751			103	config	
788	AST	string		103	"buildVars"	1	751			103		
789	AST	string		103	"unifiedLoggingUrl"	1	751			103		
790	AST	AST_VAR		103		1	751			103		
791	AST	string		103	"initiatedEventData"	0	751			103	initiatedEventData	
792	AST	AST_VAR		103		2	751			103		
793	AST	string		103	"config"	0	751			103	config	
794	AST	string		103	"then"	1	751			103		
795	AST	AST_ARG_LIST		103		2	751			118		
796	AST	AST_CLOSURE		103		0	751			118		
797	Artificial	CFG_FUNC_ENTRY					796					
798	Artificial	CFG_FUNC_EXIT					796					
799	AST	string		103	"{closure}"	0	796					
800	AST	NULL		103		1	796					
801	AST	AST_PARAM_LIST		103		2	796			118		
802	AST	NULL		103		3	796					
803	AST	AST_STMT_LIST		103		4	796			118		
804	AST	AST_TRY		104		0	796			117		
805	AST	AST_STMT_LIST		104		0	796			109		
806	AST	AST_ASSIGN		105	"result = chrome.management.setEnabled(chrome.runtime.id, false)"	0	796			105		
807	AST	AST_VAR	JS_DECL_VAR	105		0	796			105		
808	AST	string		105	"result"	0	796			105	result	
809	AST	AST_METHOD_CALL		105	"chrome.management.setEnabled(chrome.runtime.id, false)"	1	796			105		
810	AST	AST_PROP		105	"chrome.management"	0	796			105		
811	AST	AST_VAR		105		0	796			105		
812	AST	string		105	"chrome"	0	796			105	chrome	
813	AST	string		105	"management"	1	796			105		
814	AST	string		105	"setEnabled"	1	796			105		
815	AST	AST_ARG_LIST		105	"(chrome.runtime.id, false)"	2	796			105		
816	AST	AST_PROP		105	"chrome.runtime.id"	0	796			105		
817	AST	AST_PROP		105	"chrome.runtime"	0	796			105		
818	AST	AST_VAR		105		0	796			105		
819	AST	string		105	"chrome"	0	796			105	chrome	
820	AST	string		105	"runtime"	1	796			105		
821	AST	string		105	"id"	1	796			105		
822	AST	AST_CONST		105	"false"	1	796					
823	AST	AST_NAME	NAME_NOT_FQ	105	"false"	0	796					
824	AST	string		105	"false"	0	796					
825	AST	AST_IF		106		1	796			108		
826	AST	AST_IF_ELEM		106		0	796			108		
827	AST	AST_VAR		106		0	796			106		
828	AST	string		106	"result"	0	796			106	result	
829	AST	AST_STMT_LIST		106		1	796			108		
830	AST	AST_RETURN		107	"return result.catch(reject);"	0	796			107		
831	AST	AST_METHOD_CALL		107	"result.catch(reject)"	0	796			107		
832	AST	AST_VAR		107		0	796			107		
833	AST	string		107	"result"	0	796			107	result	
834	AST	string		107	"catch"	1	796			107		
835	AST	AST_ARG_LIST		107	"(reject)"	2	796			107		
836	AST	AST_VAR		107		0	796			107		
837	AST	string		107	"reject"	0	796			107	reject	
838	AST	AST_CATCH_LIST		104		1	796			117		
839	AST	AST_CATCH		110		0	796			117		
840	AST	AST_NAME_LIST		110		0	796			117		
841	AST	AST_NAME	NAME_NOT_FQ	110		0	796			117		
842	AST	string		110	"Exception"	0	796			117		
843	AST	AST_VAR		110		1	796			110		
844	AST	string		110	"ex"	0	796			110	ex	
845	AST	AST_STMT_LIST		110		2	796			117		
846	AST	AST_ASSIGN		111	"exceptionEventData = {                                state: \"exception\",                                message: ex.message                            }"	0	796			114		
847	AST	AST_VAR	JS_DECL_VAR	111		0	796			111		
848	AST	string		111	"exceptionEventData"	0	796			111	exceptionEventData	
849	AST	AST_ARRAY	JS_OBJECT	111		1	796			114		
850	AST	AST_ARRAY_ELEM		112		0	796			112		
851	AST	string		112	"exception"	0	796			112		
852	AST	string		112	"state"	1	796			112		
853	AST	AST_ARRAY_ELEM		113		1	796			113		
854	AST	AST_PROP		113	"ex.message"	0	796			113		
855	AST	AST_VAR		113		0	796			113		
856	AST	string		113	"ex"	0	796			113	ex	
857	AST	string		113	"message"	1	796			113		
858	AST	string		113	"message"	1	796			113		
859	AST	AST_METHOD_CALL		115	"ask.apps.ul.fireCEDisableEvent(config.buildVars.unifiedLoggingUrl, exceptionEventData, config)"	1	796			115		
860	AST	AST_PROP		115	"ask.apps.ul"	0	796			115		
861	AST	AST_PROP		115	"ask.apps"	0	796			115		
862	AST	AST_VAR		115		0	796			115		
863	AST	string		115	"ask"	0	796			115	ask	
864	AST	string		115	"apps"	1	796			115		
865	AST	string		115	"ul"	1	796			115		
866	AST	string		115	"fireCEDisableEvent"	1	796			115		
867	AST	AST_ARG_LIST		115	"(config.buildVars.unifiedLoggingUrl, exceptionEventData, config)"	2	796			115		
868	AST	AST_PROP		115	"config.buildVars.unifiedLoggingUrl"	0	796			115		
869	AST	AST_PROP		115	"config.buildVars"	0	796			115		
870	AST	AST_VAR		115		0	796			115		
871	AST	string		115	"config"	0	796			115	config	
872	AST	string		115	"buildVars"	1	796			115		
873	AST	string		115	"unifiedLoggingUrl"	1	796			115		
874	AST	AST_VAR		115		1	796			115		
875	AST	string		115	"exceptionEventData"	0	796			115	exceptionEventData	
876	AST	AST_VAR		115		2	796			115		
877	AST	string		115	"config"	0	796			115	config	
878	AST	AST_RETURN		116	"return reject(ex);"	2	796			116		
879	AST	AST_CALL		116	"reject(ex)"	0	796			116		
880	AST	AST_NAME	NAME_NOT_FQ	116		0	796			116		
881	AST	string		116	"reject"	0	796			116		
882	AST	AST_ARG_LIST		116	"(ex)"	1	796			116		
883	AST	AST_VAR		116		0	796			116		
884	AST	string		116	"ex"	0	796			116	ex	
886	AST	NULL		103		5	796					
887	AST	NULL		103		6	796					
888	AST	NULL		99		5	751					
889	AST	NULL		99		6	751					
890	AST	NULL		98		5	738					
891	AST	NULL		98		6	738					
892	AST	string		98	"disable"	1	9			98		
893	AST	AST_ARRAY_ELEM		121		1	9			144		
894	AST	AST_CLOSURE		121		0	9			144		
895	Artificial	CFG_FUNC_ENTRY					894					
896	Artificial	CFG_FUNC_EXIT					894					
897	AST	string		121	"{closure}"	0	894					
898	AST	NULL		121		1	894					
899	AST	AST_PARAM_LIST		121	"options"	2	894			144		
900	AST	AST_PARAM		121	"options"	0	894					
901	AST	NULL		121	"any"	0	894					
902	AST	string		121	"options"	1	894			121		
903	AST	NULL		121	"any"	2	894					
904	AST	NULL		121		3	894					
905	AST	AST_STMT_LIST		121		4	894			144		
906	AST	AST_RETURN		122	"return new Promise(function (resolve, reject) {                    var initiatedEventData = {                        state: \"initiated\"                    };                    ask.apps.ul.fireCEUninstallEvent(config.buildVars.unifiedLoggingUrl, initiatedEventData, config);                    new Promise(function (resolve, reject) { return window.setTimeout(resolve, 50); }).then(function () {                        try {                            var result = chrome.management.uninstallSelf(options);                            if (result) {                                return result.catch(reject);                            }                        }                        catch (ex) {                            var exceptionEventData = {                                state: \"exception\",                                message: ex.message                            };                            ask.apps.ul.fireCEUninstallEvent(config.buildVars.unifiedLoggingUrl, exceptionEventData, config);                "	0	894			143		
907	AST	AST_NEW		122		0	894			143		
908	AST	AST_NAME	NAME_NOT_FQ	122		0	894			143		
909	AST	string		122	"Promise"	0	894			122		
910	AST	AST_ARG_LIST		122		1	894			143		
911	AST	AST_CLOSURE		122		0	894			143		
912	Artificial	CFG_FUNC_ENTRY					911					
913	Artificial	CFG_FUNC_EXIT					911					
914	AST	string		122	"{closure}"	0	911					
915	AST	NULL		122		1	911					
916	AST	AST_PARAM_LIST		122	"resolve, reject"	2	911			143		
917	AST	AST_PARAM		122	"resolve"	0	911					
918	AST	NULL		122	"any"	0	911					
919	AST	string		122	"resolve"	1	911			122		
920	AST	NULL		122	"any"	2	911					
921	AST	AST_PARAM		122	"reject"	1	911					
922	AST	NULL		122	"any"	0	911					
923	AST	string		122	"reject"	1	911			122		
924	AST	NULL		122	"any"	2	911					
925	AST	NULL		122		3	911					
926	AST	AST_STMT_LIST		122		4	911			143		
927	AST	AST_ASSIGN		123	"initiatedEventData = {                        state: \"initiated\"                    }"	0	911			125		
928	AST	AST_VAR	JS_DECL_VAR	123		0	911			123		
929	AST	string		123	"initiatedEventData"	0	911			123	initiatedEventData	
930	AST	AST_ARRAY	JS_OBJECT	123		1	911			125		
931	AST	AST_ARRAY_ELEM		124		0	911			124		
932	AST	string		124	"initiated"	0	911			124		
933	AST	string		124	"state"	1	911			124		
934	AST	AST_METHOD_CALL		126	"ask.apps.ul.fireCEUninstallEvent(config.buildVars.unifiedLoggingUrl, initiatedEventData, config)"	1	911			126		
935	AST	AST_PROP		126	"ask.apps.ul"	0	911			126		
936	AST	AST_PROP		126	"ask.apps"	0	911			126		
937	AST	AST_VAR		126		0	911			126		
938	AST	string		126	"ask"	0	911			126	ask	
939	AST	string		126	"apps"	1	911			126		
940	AST	string		126	"ul"	1	911			126		
941	AST	string		126	"fireCEUninstallEvent"	1	911			126		
942	AST	AST_ARG_LIST		126	"(config.buildVars.unifiedLoggingUrl, initiatedEventData, config)"	2	911			126		
943	AST	AST_PROP		126	"config.buildVars.unifiedLoggingUrl"	0	911			126		
944	AST	AST_PROP		126	"config.buildVars"	0	911			126		
945	AST	AST_VAR		126		0	911			126		
946	AST	string		126	"config"	0	911			126	config	
947	AST	string		126	"buildVars"	1	911			126		
948	AST	string		126	"unifiedLoggingUrl"	1	911			126		
949	AST	AST_VAR		126		1	911			126		
950	AST	string		126	"initiatedEventData"	0	911			126	initiatedEventData	
951	AST	AST_VAR		126		2	911			126		
952	AST	string		126	"config"	0	911			126	config	
953	AST	AST_METHOD_CALL		127		2	911			142		
954	AST	AST_NEW		127	"new Promise(function (resolve, reject) { return window.setTimeout(resolve, 50); })"	0	911			127		
955	AST	AST_NAME	NAME_NOT_FQ	127		0	911			127		
956	AST	string		127	"Promise"	0	911			127		
957	AST	AST_ARG_LIST		127		1	911			127		
958	AST	AST_CLOSURE		127		0	911			127		
959	Artificial	CFG_FUNC_ENTRY					958					
960	Artificial	CFG_FUNC_EXIT					958					
961	AST	string		127	"{closure}"	0	958					
962	AST	NULL		127		1	958					
963	AST	AST_PARAM_LIST		127	"resolve, reject"	2	958			127		
964	AST	AST_PARAM		127	"resolve"	0	958					
965	AST	NULL		127	"any"	0	958					
966	AST	string		127	"resolve"	1	958			127		
967	AST	NULL		127	"any"	2	958					
968	AST	AST_PARAM		127	"reject"	1	958					
969	AST	NULL		127	"any"	0	958					
970	AST	string		127	"reject"	1	958			127		
971	AST	NULL		127	"any"	2	958					
972	AST	NULL		127		3	958					
973	AST	AST_STMT_LIST		127		4	958			127		
974	AST	AST_RETURN		127	"return window.setTimeout(resolve, 50);"	0	958			127		
975	AST	AST_METHOD_CALL		127	"window.setTimeout(resolve, 50)"	0	958			127		
976	AST	AST_VAR		127		0	958			127		
977	AST	string		127	"window"	0	958			127	window	
978	AST	string		127	"setTimeout"	1	958			127		
979	AST	AST_ARG_LIST		127	"(resolve, 50)"	2	958			127		
980	AST	AST_VAR		127		0	958			127		
981	AST	string		127	"resolve"	0	958			127	resolve	
982	AST	integer		127	"50"	1	958			127		
983	AST	NULL		127		5	958					
984	AST	NULL		127		6	958					
985	AST	string		127	"then"	1	911			127		
986	AST	AST_ARG_LIST		127		2	911			142		
987	AST	AST_CLOSURE		127		0	911			142		
988	Artificial	CFG_FUNC_ENTRY					987					
989	Artificial	CFG_FUNC_EXIT					987					
990	AST	string		127	"{closure}"	0	987					
991	AST	NULL		127		1	987					
992	AST	AST_PARAM_LIST		127		2	987			142		
993	AST	NULL		127		3	987					
994	AST	AST_STMT_LIST		127		4	987			142		
995	AST	AST_TRY		128		0	987			141		
996	AST	AST_STMT_LIST		128		0	987			133		
997	AST	AST_ASSIGN		129	"result = chrome.management.uninstallSelf(options)"	0	987			129		
998	AST	AST_VAR	JS_DECL_VAR	129		0	987			129		
999	AST	string		129	"result"	0	987			129	result	
1000	AST	AST_METHOD_CALL		129	"chrome.management.uninstallSelf(options)"	1	987			129		
1001	AST	AST_PROP		129	"chrome.management"	0	987			129		
1002	AST	AST_VAR		129		0	987			129		
1003	AST	string		129	"chrome"	0	987			129	chrome	
1004	AST	string		129	"management"	1	987			129		
